Project Name: testB, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
2,car,0.8143801093101501,0.8143801093101501,0.8411361575126648,testB_v4_ALTmodif_a1.15_b-44.00_g2.35.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7222684621810913,testB_v16_ALTmodif_a1.70_b8.00_g1.65.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7523596286773682,testB_v23_ALTmodif_a2.55_b36.00_g0.70.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7245795130729675,testB_v0_ALTmodif_a1.30_b47.00_g2.10.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7895628809928894,testB_v3_ALTmodif_a1.50_b-53.00_g1.95.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6113044619560242,testB_v23_ALTmodif_a2.55_b36.00_g0.70.jpg
8,Unknown,0,0.5358414053916931,0.557803213596344,testB_v18_ALTmodif_a1.70_b-13.00_g2.55.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6841743588447571,testB_v12_ALTmodif_a2.65_b28.00_g2.30.jpg
11,person,,,0.6214527487754822,testB_v12_ALTmodif_a2.65_b28.00_g2.30.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7728335112333298,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8769195675849915,testB_v35_ALTmodif_a1.45_b-47.00_g0.65.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8725480437278748,testB_v3_ALTmodif_a1.15_b2.00_g2.60.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8329846858978271,testB_v16_ALTmodif_a1.35_b-43.00_g2.50.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7295952439308167,testB_v35_ALTmodif_a1.45_b-47.00_g0.65.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7302337288856506,testB_v21_ALTmodif_a1.45_b3.00_g0.50.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7360183000564575,testB_v22_ALTmodif_a0.90_b9.00_g1.80.jpg
6,car,0.6387391090393066,0.7586119174957275,0.800462543964386,testB_v15_ALTmodif_a1.45_b-58.00_g1.65.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6247544288635254,testB_v36_ALTmodif_a1.90_b39.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5700240135192871,testB_v17_ALTmodif_a1.90_b18.00_g3.40.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6892396211624146,testB_v37_ALTmodif_a2.30_b57.00_g3.20.jpg
11,person,,,0.6401453614234924,testB_v37_ALTmodif_a2.30_b57.00_g3.20.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7754395678639412,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 45
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8706793189048767,testB_v42_ALTmodif_a1.35_b40.00_g3.30.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8702511191368103,testB_v15_ALTmodif_a1.55_b-56.00_g1.30.jpg
2,car,0.8143801093101501,0.8143801093101501,0.836994469165802,testB_v25_ALTmodif_a0.95_b3.00_g2.75.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7265671491622925,testB_v37_ALTmodif_a1.70_b-49.00_g0.95.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7074884176254272,testB_v27_ALTmodif_a2.75_b-39.00_g0.60.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7391639947891235,testB_v17_ALTmodif_a2.65_b-19.00_g3.30.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7606108784675598,testB_v10_ALTmodif_a1.15_b-35.00_g1.60.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6114760041236877,testB_v38_ALTmodif_a2.45_b44.00_g2.10.jpg
8,Unknown,0,0.5358414053916931,0.559490978717804,testB_v28_ALTmodif_a1.90_b-6.00_g2.85.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6914212703704834,testB_v30_ALTmodif_a2.70_b41.00_g3.30.jpg
11,person,,,0.6396021246910095,testB_v30_ALTmodif_a2.70_b41.00_g3.30.jpg
12,truck,,,0.5132806301116943,testB_v30_ALTmodif_a2.70_b41.00_g3.30.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7654039189219475,
New Detections,,,1,3,
Number of Detections,,9,10,12,


Project Name: testB, N: 50
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8710874915122986,testB_v41_ALTmodif_a1.35_b-2.00_g2.20.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8736642003059387,testB_v11_ALTmodif_a1.25_b-8.00_g0.55.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8391727805137634,testB_v18_ALTmodif_a1.30_b-6.00_g3.45.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7275406718254089,testB_v11_ALTmodif_a1.25_b-8.00_g0.55.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7559078931808472,testB_v34_ALTmodif_a2.45_b36.00_g0.65.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7314345836639404,testB_v12_ALTmodif_a0.80_b5.00_g1.55.jpg
6,car,0.6387391090393066,0.7586119174957275,0.764981746673584,testB_v0_ALTmodif_a1.50_b-16.00_g2.60.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6286483407020569,testB_v34_ALTmodif_a2.45_b36.00_g0.65.jpg
8,Unknown,0,0.5358414053916931,0.5481427907943726,testB_v45_ALTmodif_a1.95_b-29.00_g2.40.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6768139600753784,testB_v21_ALTmodif_a2.30_b57.00_g1.65.jpg
11,person,,,0.590049147605896,testB_v25_ALTmodif_a2.30_b56.00_g1.70.jpg
12,car,,,0.5101509690284729,testB_v3_ALTmodif_a2.05_b-59.00_g1.60.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7740547135472298,
New Detections,,,1,3,
Number of Detections,,9,10,12,


Project Name: testB, N: 55
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8766671419143677,testB_v26_ALTmodif_a1.20_b-5.00_g1.90.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8760949373245239,testB_v38_ALTmodif_a1.20_b22.00_g0.70.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8383850455284119,testB_v20_ALTmodif_a1.00_b-41.00_g1.65.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7165451049804688,testB_v22_ALTmodif_a0.80_b-23.00_g0.65.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7508913278579712,testB_v4_ALTmodif_a2.70_b8.00_g0.65.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7307650446891785,testB_v43_ALTmodif_a2.60_b-55.00_g2.10.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7832943201065063,testB_v10_ALTmodif_a1.40_b-10.00_g2.55.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6304574012756348,testB_v2_ALTmodif_a1.75_b47.00_g1.10.jpg
8,Unknown,0,0.5358414053916931,0.5568782687187195,testB_v44_ALTmodif_a1.30_b47.00_g3.15.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.7048454880714417,testB_v31_ALTmodif_a2.65_b43.00_g2.70.jpg
11,person,,,0.6355196833610535,testB_v31_ALTmodif_a2.65_b43.00_g2.70.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7753875404596329,
New Detections,,,1,2,
Number of Detections,,9,10,11,


