Project Name: testB_G, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
Project Name: testB_G, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.873431921005249,testB_v26_ALTmodif_a1.00_b0.00_g0.75.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8642092943191528,testB_v11_ALTmodif_a1.00_b0.00_g0.50.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8431581854820251,testB_v21_ALTmodif_a1.00_b0.00_g3.10.jpg
3,car,0.6834793090820312,0.6834793090820312,0.708591639995575,testB_v11_ALTmodif_a1.00_b0.00_g0.50.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6951812505722046,testB_v8_ALTmodif_a1.00_b0.00_g0.65.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.732582688331604,testB_v10_ALTmodif_a1.00_b0.00_g2.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7836573123931885,testB_v10_ALTmodif_a1.00_b0.00_g2.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6178107857704163,testB_v3_ALTmodif_a1.00_b0.00_g0.95.jpg
8,car,,0.5450094938278198,,N/A
9,car,,0.5358414053916931,,N/A
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7648278847336769,
New Detections,,,2.0,0,
Number of Detections,,8,10.0,8,
